doc_id,authors,published_date,section,title
b2ad26ad-8b2e-403e-abdb-bfb80920082e,Editorial Board,14-Mar-25,Opinion,EDITORIAL: Commend the University Police Department’s improved incident responses
b3b78fb6-dcc1-41b5-bcee-c42a9ac84289,Editorial Board,1-May-25,Opinion,EDITORIAL: We can demand more of our university presidents
b40e1311-ab7b-4992-afcd-4e28fdd3f542,Editorial Board,20-Feb-25,Opinion,EDITORIAL: Elect Student Council representatives that advocate for students
b4e43df0-2b7f-4afc-8238-48bc9063270b,Claire DiLorenzo,13-May-24,Opinion,PARTING SHOT: Revisiting old comments
b5ca956a-cce1-4da3-bac9-372df99ce20e,Ava MacBlane,17-May-24,Opinion,PARTING SHOT: No man is an island
b5e281e6-dd9d-4da7-b982-565e71e81d19,Elizabeth Parsons,11-May-25,Opinion,PARTING SHOT: Staying the course
b88bb4cf-08b1-46a2-afb9-9d68f0e9ba27,Mo Van de Sompel,28-May-24,Opinion,VAN DE SOMPEL: “Rules are Rules”
b9b0b87b-e5c1-49bf-8812-9c8f62d822d6,Paul Kurtzweil,9-Sep-25,Opinion,KURTZWEIL: Big Brother is infiltrating immigration enforcement
b9e46cda-b7e6-4738-8213-133fce4d2b0f,Conall Castagno,23-Nov-24,Opinion,CASTAGNO: One year later — a local zoning ordinance proves its worth
ba577268-b8f0-4e9b-b4c9-644a9eb6a22c,Wylie Brunman,13-Sep-24,Opinion,BRUNMAN: Politicization should not determine the Board of Visitors
bae111b2-caab-4692-89a0-cf79720cf9dd,Editorial Board,12-Feb-25,Opinion,EDITORIAL: U.Va. Health lets fear trump its mission to do no harm
bbc9dbff-05a6-49fa-a210-6603907dfd4e,Ryan Williams,19-May-25,Opinion,WILLIAMS: The future of Virginia is on the ballot this fall
bbf152b7-e685-4785-beb0-355818b0331f,U.Va. Apartheid Divest,26-Feb-24,Opinion,U.Va. APARTHEID DIVEST: Divest from Death
bc51a352-4226-4e01-8f0e-c0b94b84a733,Editorial Board,25-Apr-24,Opinion,EDITORIAL: Scapegoating students will not stop hazing
bd93f870-867e-496e-8dcb-a7fbcd603a2e,Sarah Turner,20-Jun-25,Opinion,TU​​RNER: The ‘95-5’ statistic on viewpoints diversity leaves out the majority
be20f7db-cd5d-4f62-b655-5fab9fbeb300,Adeline Garvie,4-Nov-25,Opinion,GARVIE: The University has 99 problems — let sustainability be one
bfb96ce4-e1dd-4553-a214-f358acd57d1a,Editorial Board,15-Apr-24,Opinion,EDITORIAL: Pedestrian safety is an institutional imperative
c0768109-efe4-47fd-b940-9cf84e7cba40,Editorial Board,27-Jan-25,Opinion,EDITORIAL: Support low-barrier shelters in Charlottesville
c0f33561-0e4f-4ceb-95d7-eb7515228f3c,Todd Shelton,10-May-24,Opinion,LETTER: It is critical to hold individual hazers accountable
c4d49492-d04f-45c8-b914-fb8645ae13aa,Nat Taylor,10-Dec-25,Opinion,TAYLOR: Charlottesville’s asylum seekers are trapped by a DHS legal loophole
c509e1f5-4b7c-4dfb-bf9d-094f098c7fc9,Conall Costagno,26-Sep-25,Opinion,CASTAGNO: Mandate media literacy courses to combat misinformation
c54efc35-4157-459a-93ad-59500cbb3db5,Alex Shrauger,6-Jul-25,Opinion,SHRAUGER: We must fight against transportation deregulation
c585233c-d077-4307-adec-935bc211d752,P.U.M.P.K.I.N. Society,1-Nov-24,Opinion,P.U.M.P.K.I.N. SOCIETY: Happy Halloween 2024
c840bea8-71b5-4262-ba32-3e8eed795c68,Editorial Board,19-Nov-24,Opinion,EDITORIAL: Reckon consistently with our history
ca509f91-6752-4ba5-80c8-31a972898cfd,Ryan Williams,20-Jan-25,Opinion,WILLIAMS: Donald Trump will be a threat to student loan forgiveness
caaffa67-a1c1-47eb-8df4-c34afad3932b,Scarlett Sullivan,9-Sep-24,Opinion,SULLIVAN: U.Va. given a free pass on free speech
cb3a8641-5f8f-4fb1-af86-f0d755031518,Lucy Duttenhofer,12-Sep-25,Opinion,DUTTENHOFER: Cutting research cuts out students
cd932db5-2b18-48dc-8a96-a51c7dcff5c4,Editorial Board,16-Mar-25,Opinion,EDITORIAL: DEI belongs at U.Va.
cda03356-48ae-4d42-9d03-11aa19743a44,Adeline Garvie,20-Mar-25,Opinion,GARVIE: The Women’s History Month events are more performative than practical
ce1f5662-3195-4c64-bc4e-6f436942c8cd,Leon Arceo,9-May-25,Opinion,PARTING SHOT: Work that never felt like work
ce97a2ed-ce25-4ab5-8c24-a584beef1f46,Dan Freed,12-Mar-25,Opinion,"FREED: Before embracing AI, Virginia schools need an update"
d0a25487-b46f-46b5-a041-851e42a28d34,Editorial Board,24-Oct-25,Opinion,EDITORIAL: Federal overreach is destabilizing Virginia’s leading legal bodies
d143266b-3cda-4535-b070-a5d5ba4119d4,Jeri Seidman,24-Oct-25,Opinion,LETTER: The Jefferson Council understates faculty criticism of the presidential search
d16a9b83-2d07-4a77-81fe-cb01f946c4ac,Alex Shrauger,16-Sep-25,Opinion,SHRAUGER: Protect City Council funding for Central Virginia Violence Interrupters
d2842ffa-706c-4520-b709-7e86eb215370,Editorial Board,4-Dec-25,Opinion,EDITORIAL: Trust in U.Va.’s governance begins with candor
d2c5d94d-aa0d-4195-a5b7-38ca5ac15b26,Delores Cyrus,13-May-25,Opinion,PARTING SHOT: You only get what you give
d32ded97-f132-45d0-819f-2e2bd4bddbb9,Viet Huynh,13-Feb-25,Opinion,HUYNH: The Supreme Court must support civil rights litigation in Virginia and beyond
d32f8357-d4bd-4330-b03b-4f1ceb930044,Editorial Board,22-Aug-25,Opinion,EDITORIAL: Honor lives on — with room for improvement
d376ea6c-348f-45e6-a776-c620fb52f624,Editorial Board,31-Oct-25,Opinion,EDITORIAL: DOJ Agreement signed and institutional instability guaranteed
d398985b-1f87-4ebb-9143-106f8c6e3714,Ayat Younis,13-Apr-24,Opinion,YOUNIS: The danger of dehumanizing language
d625fbf0-00c2-468a-91ef-c4aa229365d0,Editorial Board,21-Feb-25,Opinion,EDITORIAL: Choose UJC representatives who believe in internal reform
d7095a25-693b-4b6e-974c-80aa5deedef7,Scarlett Sullivan,7-Jan-25,Opinion,SULLIVAN: On making Housing a home — for student self-governance
d7fd80e4-8c00-4d4d-b30f-d3d7d1504e96,Editorial Board,29-Sep-25,Opinion,EDITORIAL: Honor the Future campaign’s success is still conditional
d8c81791-d606-4487-8738-0ca1fb99c693,Editorial Board,29-Aug-24,Opinion,EDITORIAL: May 4 was unacceptable — administration seems to disagree
d91dbc4b-41f3-4de2-ae6a-bd741c1d411f,Michael King,11-Oct-25,Opinion,KING: The College Republicans’ letter to the Board dishonors the University
da3a7db0-e4a3-4f29-961e-bb5134bab07b,U.Va. Chapter of AAUP,17-Aug-25,Opinion,A statement of no confidence in the Board of Visitors by the U.Va. Chapter of the AAUP
dd9a1391-c5b0-4b37-a8a8-c172d594a32f,Faculty Committee of the UCWVA-UVA,26-Aug-25,Opinion,A statement to the presidential search committee from the UCWVA-UVA Chapter
de94bd36-9741-4fab-8755-d8e4402f1ccb,Steven L. Johnson; Matthew Gillikin,29-Apr-25,Opinion,"GILLIKIN and JOHNSON: U.Va., please rescind your Federal Executive Institute bid"
de9edb0f-e075-430f-9876-3b4540e0ca96,Paul Kurtzweil,6-Oct-25,Opinion,KURTZWEIL: Do not sign the Compact
e2f1ebf9-544f-44c3-b7b9-0335d75cdd79,Grace Thrush,17-May-25,Opinion,PARTING SHOT: Confessions of a nepo baby
e3367359-dbcc-4341-b927-9511300a90e3,Miriella Jiffar,12-May-25,Opinion,PARTING SHOT: Life lessons
e42ec457-29f0-4347-a35c-6a47e64f7549,Grace Duregger,12-May-24,Opinion,PARTING SHOT: Failure does define you
e4e6ed8b-15a3-40f4-a0a7-c3a809c96656,Naima Sawaya,13-Nov-25,Opinion,LETTER FROM THE EDITOR: Three years on
e611172a-6f17-4bbc-b5e8-72db07a274fc,Editorial Board,8-Jun-25,Opinion,EDITORIAL: HRL changes have eroded staff autonomy — again
e61e4c76-2606-431c-a440-61d1157e20cd,Lexi Baker,16-May-24,Opinion,PARTING SHOT: You never know unless you try
e78e372e-1201-4311-a58c-9b68b2fe3229,Kimberly Acquaviva,26-Oct-25,Opinion,"ACQUAVIVA: U.Va. paid nothing, yet lost everything"
e95737dd-40ee-4b9f-92a8-88231cb7b457,Charlie Healy,16-May-25,Opinion,PARTING SHOT: Risk and reward
e9bd35ca-985e-49a4-adaf-29247e985662,Farah Eljazzar,10-Dec-24,Opinion,ELJAZZAR: Advising changes are a step toward student success
e9c4c91f-04c2-4c42-b83e-8458f55f4116,Concerned Faculty,4-Oct-25,Opinion,A statement by 211 concerned faculty on the presidential and provost search committees
e9cd6795-f7ca-4288-ae12-1406ba5a9081,Apal Upadhyaya,27-Jan-25,Opinion,UPADHYAYA: The Great and not-so-Good sides of U.Va.’s 2030 housing plan
ea25ff40-6702-4c83-8e85-931ee0737e12,Nathaniel Carter,10-Nov-24,Opinion,CARTER: Data science without sustainability is insufficient
eb9bdf02-4c31-4c90-aa42-1f69fa78d755,Lucy Duttenhofer,27-Sep-25,Opinion,"DUTTENHOFER: U.Va. reaps the benefits of Charlottesville, but gives back scraps"
eba92000-5500-499c-9d37-213fc4f1874a,Wylie Brunman,13-Apr-24,Opinion,"BRUNMAN: U.Va. administration, protect your Jewish students"
ec65ad88-ef99-4a3d-a373-45659eeb17fa,Paul Kurtzweil,27-Dec-24,Opinion,KURTZWEIL: A defense of the Batten Curve
ecbe7872-344c-42b7-a6f3-0a330d3e0389,Editorial Board,12-Nov-24,Opinion,EDITORIAL: Collectives are a misinterpretation of the mission of NIL
ed9a0d1a-e7fe-4bc3-aa10-38727bc19e31,Julie Harbath,15-Jun-24,Opinion,HARBATH: Compulsory attendance policies are harmful to students
edc00399-8423-4c77-ae46-9429eed5d0c4,Scarlett Sullivan,28-Apr-24,Opinion,SULLIVAN: Ramp up physical accessibility on Grounds
ee9c78a2-4b67-4d0f-a61e-12824df2e1bf,Paul Kurtzweil,11-Jul-25,Opinion,KURTZWEIL: Little sympathy for LittleJohn’s closure
ef357de8-7d8f-499e-bbeb-2a9501327402,Nathaniel Carter,9-Aug-25,Opinion,CARTER: Alumni should not be running the show
efc98c84-4241-414f-9e28-0a42e916e312,Dan Freed,14-Feb-25,Opinion,FREED: Infrastructure failings leave Charlottesville out in the cold
f0cd212b-965f-4a8b-bb14-c04e83e3a9c2,Celeste Wetmore,24-Nov-25,Opinion,WETMORE: U.Va. needs to double down on the World Language Requirement
f110880f-ab00-485e-a6db-04619f6128a8,Wesley Michaelson,29-Jun-25,Opinion,MICHAELSON: U.Va. must not surrender to authoritarian pressure
f16f8a92-ba1f-4229-93c1-5c276d1d6a92,Honor Wood,16-May-25,Opinion,PARTING SHOT: Asked and answered
f183c39b-1c0c-4f15-b00c-22e121ab507b,Paul Kurtzweil,16-Feb-25,Opinion,KURTZWEIL: Virginia should embrace sanctuary cities
f1f466e5-f02a-4a03-97f1-01591a668db2,Editorial Board,13-Aug-25,Opinion,EDITORIAL: Shared governance is dying while our Board prospers
f2fe3352-cc42-4a11-b161-7373b9c76a07,Paul Kurtzweil,25-Nov-24,Opinion,KURTZWEIL: The truth about nuclear power in Northern Virginia
f642da58-9b0c-489f-9270-91ca2c3567c7,Michael King,21-Mar-25,Opinion,KING: Virginia must step up for civic education
f658137c-c2a4-401e-9bd3-9ca36d6ecb4b,Paul Kurtzweil,7-Mar-24,Opinion,KURTZWEIL: U.Va. needs to fix its price discrimination
f8b340c8-002a-48fe-a849-dbcb943ac585,Wylie Brunman,5-Nov-24,Opinion,BRUNMAN: Raise the bar for Charlottesville’s Republican Congressional candidates
f9c67acc-f434-4d10-8820-fd80add3ecf2,Mason Segarnick,23-Nov-25,Opinion,SEGARNICK: Radical transparency is U.Va.’s way forward
fa383e36-189f-4cf6-90ff-e22ddf3a698c,Ubunye,29-Aug-25,Opinion,A statement on the U.Va. presidential leadership transition by Ubunye
fb1cc053-bffb-443d-a40c-acaeca5cc85c,Scarlett Sullivan,29-Oct-24,Opinion,SULLIVAN: Student election mishaps undermine the reputation of student self-governance
fb60553d-4165-4fd6-ad68-10dcaabd3453,Editorial Board,7-Nov-25,Opinion,EDITORIAL: Grassroots student efforts have brought new energy to Grounds
fbe2922c-0bb3-4f29-91c6-91c3d177f97a,Apal Upadhyaya,5-Apr-24,Opinion,UPADHYAYA: Inclusive access must stay inclusive
fe647e55-de88-4cbd-a2d1-3ec70fbba7ee,Jonathan Scanlon,24-Oct-24,Opinion,SCANLON: U.Va. must implement a mandatory first-year personal finance course
